"Animal","Age","Time of death","Death cause","Total population"
"HAWK","10","1","HUNGER","5918"
"HAWK","4","1","HUNGER","5917"
"HAWK","4","1","HUNGER","5916"
"HAWK","7","1","HUNGER","5915"
"HAWK","7","1","HUNGER","5914"
"SQUIRREL","1","1","HUNGER","5913"
"HAWK","5","1","HUNGER","5912"
"HAWK","9","1","HUNGER","5911"
"HAWK","6","1","HUNGER","5910"
"HAWK","5","1","HUNGER","5909"
"SQUIRREL","0","1","EATEN","5908"
"HAWK","4","1","HUNGER","5907"
"HAWK","10","1","HUNGER","5906"
"SQUIRREL","2","1","HUNGER","5905"
"HAWK","7","1","HUNGER","5904"
"HAWK","7","1","HUNGER","5903"
"HAWK","10","1","HUNGER","5902"
"HAWK","5","1","HUNGER","5901"
"SQUIRREL","2","1","HUNGER","5900"
"SQUIRREL","0","1","HUNGER","5899"
"HAWK","9","1","HUNGER","5898"
"SQUIRREL","1","1","EATEN","5897"
"SQUIRREL","0","1","HUNGER","5896"
"SQUIRREL","0","1","HUNGER","5895"
"HAWK","4","1","HUNGER","5894"
"SQUIRREL","2","1","HUNGER","5893"
"SQUIRREL","2","1","HUNGER","5892"
"HAWK","7","1","HUNGER","5891"
"SQUIRREL","2","1","HUNGER","5890"
"HAWK","10","1","HUNGER","5889"
"HAWK","5","1","HUNGER","5888"
"HAWK","6","1","HUNGER","5887"
"SQUIRREL","2","1","HUNGER","5886"
"SQUIRREL","2","1","EATEN","5885"
"SQUIRREL","2","1","EATEN","5884"
"SQUIRREL","2","1","HUNGER","5883"
"SQUIRREL","1","1","HUNGER","5882"
"SQUIRREL","1","1","HUNGER","5881"
"SQUIRREL","2","1","HUNGER","5880"
"HAWK","7","1","HUNGER","5879"
"SQUIRREL","0","1","HUNGER","5878"
"SQUIRREL","0","1","HUNGER","5877"
"HAWK","10","1","HUNGER","5876"
"SQUIRREL","1","1","EATEN","5875"
"SQUIRREL","1","1","HUNGER","5874"
"SQUIRREL","2","1","HUNGER","5873"
"HAWK","6","1","HUNGER","5872"
"SQUIRREL","2","1","EATEN","5871"
"SQUIRREL","0","1","HUNGER","5870"
"HAWK","0","1","HUNGER","5869"
"SQUIRREL","1","1","HUNGER","5868"
"HAWK","9","1","HUNGER","5867"
"HAWK","0","1","HUNGER","5866"
"SQUIRREL","0","1","EATEN","5865"
"SQUIRREL","2","1","EATEN","5864"
"SQUIRREL","1","1","HUNGER","5863"
"HAWK","9","1","AGE","5862"
"SQUIRREL","2","1","EATEN","5861"
"SQUIRREL","1","1","HUNGER","5860"
"HAWK","0","1","HUNGER","5859"
"SQUIRREL","2","1","EATEN","5858"
"SQUIRREL","0","1","EATEN","5857"
"SQUIRREL","0","1","EATEN","5856"
"HAWK","4","1","HUNGER","5855"
"SQUIRREL","0","1","HUNGER","5854"
"HAWK","2","1","HUNGER","5853"
"SQUIRREL","2","1","HUNGER","5852"
"SQUIRREL","0","1","EATEN","5851"
"SQUIRREL","2","1","HUNGER","5850"
"HAWK","0","1","HUNGER","5849"
"SQUIRREL","0","1","EATEN","5848"
"HAWK","4","1","HUNGER","5847"
"HAWK","7","1","HUNGER","5846"
"SQUIRREL","1","1","HUNGER","5845"
"SQUIRREL","0","1","HUNGER","5844"
"HAWK","0","1","HUNGER","5843"
"HAWK","4","1","HUNGER","5842"
"SQUIRREL","2","1","EATEN","5841"
"SQUIRREL","0","1","EATEN","5840"
"SQUIRREL","0","1","HUNGER","5839"
"SQUIRREL","1","1","HUNGER","5838"
"HAWK","4","1","HUNGER","5837"
"SQUIRREL","2","1","HUNGER","5836"
"SQUIRREL","0","1","EATEN","5835"
"SQUIRREL","2","1","EATEN","5834"
"HAWK","0","1","HUNGER","5833"
"SQUIRREL","2","1","EATEN","5832"
"HAWK","10","1","HUNGER","5831"
"HAWK","5","1","HUNGER","5830"
"HAWK","7","1","HUNGER","5829"
"SQUIRREL","0","1","EATEN","5828"
"HAWK","1","1","HUNGER","5827"
"SQUIRREL","1","1","HUNGER","5826"
"HAWK","10","1","HUNGER","5825"
"SQUIRREL","1","1","EATEN","5824"
"SQUIRREL","0","1","HUNGER","5823"
"HAWK","5","1","HUNGER","5822"
"SQUIRREL","0","1","HUNGER","5821"
"SQUIRREL","2","1","EATEN","5820"
"SQUIRREL","0","1","EATEN","5819"
"HAWK","8","1","HUNGER","5818"
"SQUIRREL","0","1","HUNGER","5817"
"HAWK","0","1","HUNGER","5816"
"SQUIRREL","1","1","HUNGER","5815"
"SQUIRREL","1","1","HUNGER","5814"
"SQUIRREL","2","1","EATEN","5813"
"SQUIRREL","1","1","EATEN","5812"
"SQUIRREL","2","1","HUNGER","5811"
"SQUIRREL","2","1","HUNGER","5810"
"SQUIRREL","1","1","EATEN","5809"
"HAWK","10","1","HUNGER","5808"
"SQUIRREL","2","1","HUNGER","5807"
"SQUIRREL","0","1","HUNGER","5806"
"SQUIRREL","1","1","EATEN","5805"
"SQUIRREL","2","1","HUNGER","5804"
"HAWK","2","1","HUNGER","5803"
"SQUIRREL","2","1","HUNGER","5802"
"SQUIRREL","2","1","HUNGER","5801"
"HAWK","6","1","HUNGER","5800"
"HAWK","10","1","AGE","5799"
"HAWK","8","1","HUNGER","5798"
"SQUIRREL","0","1","HUNGER","5797"
"HAWK","0","1","HUNGER","5796"
"SQUIRREL","0","1","HUNGER","5795"
"SQUIRREL","1","1","HUNGER","5794"
"SQUIRREL","0","1","HUNGER","5793"
"HAWK","3","1","HUNGER","5792"
"SQUIRREL","1","1","HUNGER","5791"
"SQUIRREL","2","1","EATEN","5790"
"SQUIRREL","0","1","HUNGER","5789"
"HAWK","9","1","HUNGER","5788"
"SQUIRREL","2","1","HUNGER","5787"
"HAWK","9","1","HUNGER","5786"
"HAWK","1","1","HUNGER","5785"
"SQUIRREL","0","1","EATEN","5784"
"SQUIRREL","2","1","EATEN","5783"
"SQUIRREL","2","1","HUNGER","5782"
"SQUIRREL","1","1","HUNGER","5781"
"HAWK","6","1","HUNGER","5780"
"HAWK","3","1","HUNGER","5779"
"HAWK","2","1","HUNGER","5778"
"SQUIRREL","2","1","HUNGER","5777"
"SQUIRREL","2","1","HUNGER","5776"
"SQUIRREL","1","1","EATEN","5775"
"HAWK","4","1","HUNGER","5774"
"HAWK","2","1","HUNGER","5773"
"SQUIRREL","1","1","HUNGER","5772"
"HAWK","10","1","AGE","5771"
"HAWK","10","1","HUNGER","5770"
"SQUIRREL","0","1","HUNGER","5769"
"SQUIRREL","1","1","HUNGER","5768"
"HAWK","2","1","HUNGER","5767"
"SQUIRREL","1","1","EATEN","5766"
"SQUIRREL","2","1","EATEN","5765"
"SQUIRREL","1","1","HUNGER","5764"
"SQUIRREL","0","1","HUNGER","5763"
"HAWK","10","1","HUNGER","5762"
"HAWK","5","1","HUNGER","5761"
"SQUIRREL","0","1","HUNGER","5760"
"SQUIRREL","2","1","EATEN","5759"
"SQUIRREL","1","1","EATEN","5758"
"HAWK","2","1","HUNGER","5757"
"SQUIRREL","1","1","EATEN","5756"
"SQUIRREL","2","1","HUNGER","5755"
"HAWK","5","1","HUNGER","5754"
"SQUIRREL","0","1","EATEN","5753"
"HAWK","1","1","HUNGER","5752"
"SQUIRREL","0","1","HUNGER","5751"
"SQUIRREL","1","1","HUNGER","5750"
"SQUIRREL","1","1","HUNGER","5749"
"SQUIRREL","1","1","HUNGER","5748"
"SQUIRREL","1","1","HUNGER","5747"
"HAWK","3","1","HUNGER","5746"
"HAWK","5","1","HUNGER","5745"
"HAWK","2","1","HUNGER","5744"
"HAWK","0","1","HUNGER","5743"
"SQUIRREL","2","1","EATEN","5742"
"HAWK","4","1","HUNGER","5741"
"SQUIRREL","1","1","EATEN","5740"
"SQUIRREL","0","1","HUNGER","5739"
"HAWK","8","1","HUNGER","5738"
"SQUIRREL","1","1","HUNGER","5737"
"SQUIRREL","1","1","EATEN","5736"
"SQUIRREL","2","1","HUNGER","5735"
"SQUIRREL","2","1","HUNGER","5734"
"SQUIRREL","1","1","HUNGER","5733"
"SQUIRREL","2","1","HUNGER","5732"
"HAWK","10","1","HUNGER","5731"
"HAWK","1","1","HUNGER","5730"
"SQUIRREL","2","1","EATEN","5729"
"HAWK","6","1","HUNGER","5728"
"SQUIRREL","0","1","HUNGER","5727"
"SQUIRREL","0","1","HUNGER","5726"
"HAWK","3","1","HUNGER","5725"
"HAWK","0","1","HUNGER","5724"
"HAWK","1","1","HUNGER","5723"
"SQUIRREL","1","1","HUNGER","5722"
"SQUIRREL","2","1","HUNGER","5721"
"HAWK","7","1","HUNGER","5720"
"HAWK","7","1","HUNGER","5719"
"SQUIRREL","1","1","EATEN","5718"
"SQUIRREL","0","1","EATEN","5717"
"HAWK","2","1","HUNGER","5716"
"SQUIRREL","0","1","HUNGER","5715"
"SQUIRREL","2","1","HUNGER","5714"
"HAWK","0","1","HUNGER","5713"
"SQUIRREL","1","1","HUNGER","5712"
"HAWK","4","1","HUNGER","5711"
"SQUIRREL","0","1","HUNGER","5710"
"SQUIRREL","0","1","EATEN","5709"
"SQUIRREL","2","1","EATEN","5708"
"HAWK","10","1","AGE","5707"
"HAWK","7","1","HUNGER","5706"
"HAWK","1","1","HUNGER","5705"
"HAWK","4","1","HUNGER","5704"
"HAWK","8","1","HUNGER","5703"
"SQUIRREL","0","1","HUNGER","5702"
"HAWK","8","1","HUNGER","5701"
"HAWK","9","1","AGE","5700"
"SQUIRREL","1","1","EATEN","5699"
"SQUIRREL","1","1","EATEN","5698"
"SQUIRREL","1","1","EATEN","5697"
"HAWK","0","1","HUNGER","5696"
"SQUIRREL","0","1","EATEN","5695"
"SQUIRREL","1","1","EATEN","5694"
"HAWK","5","1","HUNGER","5693"
"HAWK","9","1","AGE","5692"
"SQUIRREL","2","1","EATEN","5691"
"HAWK","2","1","HUNGER","5690"
"SQUIRREL","1","1","HUNGER","5689"
"HAWK","7","1","HUNGER","5688"
"HAWK","5","1","HUNGER","5687"
"SQUIRREL","0","1","HUNGER","5686"
"SQUIRREL","1","1","HUNGER","5685"
"SQUIRREL","0","1","HUNGER","5684"
"HAWK","2","1","HUNGER","5683"
"SQUIRREL","0","1","HUNGER","5682"
"HAWK","9","1","AGE","5681"
"SQUIRREL","2","1","EATEN","5680"
"SQUIRREL","2","1","HUNGER","5679"
"HAWK","8","1","HUNGER","5678"
"HAWK","8","1","HUNGER","5677"
"SQUIRREL","2","1","EATEN","5676"
"HAWK","4","1","HUNGER","5675"
"SQUIRREL","2","1","HUNGER","5674"
"SQUIRREL","0","1","HUNGER","5673"
"HAWK","7","1","HUNGER","5672"
"SQUIRREL","1","1","EATEN","5671"
"SQUIRREL","1","1","EATEN","5670"
"HAWK","3","1","HUNGER","5669"
"SQUIRREL","2","1","EATEN","5668"
"HAWK","1","1","HUNGER","5667"
"HAWK","1","1","HUNGER","5666"
"SQUIRREL","1","1","HUNGER","5665"
"SQUIRREL","0","1","EATEN","5664"
"SQUIRREL","0","1","HUNGER","5663"
"SQUIRREL","0","1","EATEN","5662"
"HAWK","3","1","HUNGER","5661"
"SQUIRREL","1","1","EATEN","5660"
"SQUIRREL","0","1","EATEN","5659"
"HAWK","3","1","HUNGER","5658"
"SQUIRREL","2","1","HUNGER","5657"
"SQUIRREL","0","1","HUNGER","5656"
"SQUIRREL","0","1","HUNGER","5655"
"HAWK","2","1","HUNGER","5654"
"SQUIRREL","1","1","HUNGER","5653"
"HAWK","8","1","HUNGER","5652"
"SQUIRREL","2","1","HUNGER","5651"
"SQUIRREL","1","1","EATEN","5650"
"HAWK","6","1","HUNGER","5649"
"HAWK","1","1","HUNGER","5648"
"HAWK","10","1","AGE","5647"
"SQUIRREL","0","1","HUNGER","5646"
"SQUIRREL","2","1","HUNGER","5645"
"SQUIRREL","1","1","EATEN","5644"
"SQUIRREL","1","1","HUNGER","5643"
"SQUIRREL","0","1","HUNGER","5642"
"HAWK","10","1","HUNGER","5641"
"HAWK","1","1","HUNGER","5640"
"SQUIRREL","2","1","HUNGER","5639"
"SQUIRREL","2","1","EATEN","5638"
"SQUIRREL","2","1","HUNGER","5637"
"HAWK","3","1","HUNGER","5636"
"SQUIRREL","0","1","EATEN","5635"
"SQUIRREL","1","1","HUNGER","5634"
"HAWK","4","1","HUNGER","5633"
"HAWK","10","1","HUNGER","5632"
"SQUIRREL","0","1","HUNGER","5631"
"HAWK","3","1","HUNGER","5630"
"HAWK","7","1","HUNGER","5629"
"SQUIRREL","0","1","HUNGER","5628"
"SQUIRREL","1","1","HUNGER","5627"
"SQUIRREL","2","1","EATEN","5626"
"HAWK","7","1","HUNGER","5625"
"SQUIRREL","1","1","HUNGER","5624"
"SQUIRREL","2","1","HUNGER","5623"
"HAWK","5","1","HUNGER","5622"
"HAWK","4","1","HUNGER","5621"
"HAWK","8","1","HUNGER","5620"
"SQUIRREL","1","1","HUNGER","5619"
"HAWK","5","1","HUNGER","5618"
"SQUIRREL","1","1","HUNGER","5617"
"HAWK","4","1","HUNGER","5616"
"SQUIRREL","1","1","HUNGER","5615"
"SQUIRREL","2","1","HUNGER","5614"
"HAWK","0","1","HUNGER","5613"
"HAWK","6","1","HUNGER","5612"
"SQUIRREL","1","1","HUNGER","5611"
"HAWK","9","1","AGE","5610"
"HAWK","6","1","HUNGER","5609"
"SQUIRREL","0","1","HUNGER","5608"
"HAWK","6","1","HUNGER","5607"
"SQUIRREL","0","1","HUNGER","5606"
"SQUIRREL","1","1","EATEN","5605"
"HAWK","2","1","HUNGER","5604"
"SQUIRREL","0","1","HUNGER","5603"
"SQUIRREL","0","1","HUNGER","5602"
"SQUIRREL","0","1","HUNGER","5601"
"SQUIRREL","2","1","HUNGER","5600"
"HAWK","3","1","HUNGER","5599"
"SQUIRREL","2","1","EATEN","5598"
"SQUIRREL","0","1","HUNGER","5597"
"HAWK","9","1","AGE","5596"
"SQUIRREL","0","1","EATEN","5595"
"SQUIRREL","2","1","HUNGER","5594"
"HAWK","4","1","HUNGER","5593"
"SQUIRREL","0","1","HUNGER","5592"
"HAWK","5","1","HUNGER","5591"
"HAWK","5","1","HUNGER","5590"
"SQUIRREL","1","1","HUNGER","5589"
"HAWK","1","1","HUNGER","5588"
"SQUIRREL","2","1","EATEN","5587"
"SQUIRREL","1","1","EATEN","5586"
"SQUIRREL","0","1","HUNGER","5585"
"SQUIRREL","0","1","HUNGER","5584"
"HAWK","10","1","AGE","5583"
"SQUIRREL","1","1","HUNGER","5582"
"HAWK","3","1","HUNGER","5581"
"SQUIRREL","2","1","HUNGER","5580"
"SQUIRREL","1","1","EATEN","5579"
"SQUIRREL","0","1","EATEN","5578"
"SQUIRREL","1","1","EATEN","5577"
"HAWK","10","1","HUNGER","5576"
"HAWK","0","1","HUNGER","5575"
"SQUIRREL","0","1","EATEN","5574"
"SQUIRREL","2","1","HUNGER","5573"
"SQUIRREL","1","1","EATEN","5572"
"SQUIRREL","1","1","HUNGER","5571"
"HAWK","3","1","HUNGER","5570"
"SQUIRREL","2","1","HUNGER","5569"
"SQUIRREL","0","1","HUNGER","5568"
"SQUIRREL","1","1","EATEN","5567"
"SQUIRREL","1","1","EATEN","5566"
"SQUIRREL","0","1","EATEN","5565"
"SQUIRREL","2","1","HUNGER","5564"
"SQUIRREL","0","1","EATEN","5563"
"SQUIRREL","0","1","HUNGER","5562"
"HAWK","3","1","HUNGER","5561"
"SQUIRREL","1","1","EATEN","5560"
"HAWK","4","1","HUNGER","5559"
"SQUIRREL","2","1","HUNGER","5558"
"HAWK","2","1","HUNGER","5557"
"HAWK","8","1","HUNGER","5556"
"SQUIRREL","0","1","HUNGER","5555"
"SQUIRREL","2","1","HUNGER","5554"
"SQUIRREL","0","1","HUNGER","5553"
"SQUIRREL","2","1","HUNGER","5552"
"SQUIRREL","0","1","EATEN","5551"
"SQUIRREL","1","1","EATEN","5550"
"HAWK","1","1","HUNGER","5549"
"HAWK","0","1","HUNGER","5548"
"HAWK","4","1","HUNGER","5547"
"HAWK","3","1","HUNGER","5546"
"SQUIRREL","0","1","HUNGER","5545"
"SQUIRREL","0","1","HUNGER","5544"
"HAWK","2","1","HUNGER","5543"
"HAWK","1","1","HUNGER","5542"
"HAWK","5","1","HUNGER","5541"
"HAWK","5","1","HUNGER","5540"
"HAWK","0","1","HUNGER","5539"
"SQUIRREL","1","1","HUNGER","5538"
"HAWK","5","1","HUNGER","5537"
"HAWK","8","1","HUNGER","5536"
"HAWK","9","1","HUNGER","5535"
"SQUIRREL","1","1","HUNGER","5534"
"SQUIRREL","2","1","AGE","5533"
"HAWK","2","1","HUNGER","5532"
"HAWK","5","1","HUNGER","5531"
"SQUIRREL","1","1","HUNGER","5530"
"HAWK","6","1","HUNGER","5529"
"SQUIRREL","0","1","EATEN","5528"
"SQUIRREL","0","1","HUNGER","5527"
"SQUIRREL","2","1","EATEN","5526"
"SQUIRREL","1","1","HUNGER","5525"
"SQUIRREL","0","1","HUNGER","5524"
"SQUIRREL","2","1","HUNGER","5523"
"SQUIRREL","1","1","EATEN","5522"
"HAWK","3","1","HUNGER","5521"
"SQUIRREL","2","1","EATEN","5520"
"SQUIRREL","2","1","HUNGER","5519"
"HAWK","4","1","HUNGER","5518"
"HAWK","3","1","HUNGER","5517"
"HAWK","6","1","HUNGER","5516"
"SQUIRREL","1","1","EATEN","5515"
"HAWK","5","1","HUNGER","5514"
"SQUIRREL","2","1","HUNGER","5513"
"SQUIRREL","2","1","HUNGER","5512"
"HAWK","3","1","HUNGER","5511"
"SQUIRREL","1","1","HUNGER","5510"
"SQUIRREL","0","1","EATEN","5509"
"SQUIRREL","1","1","HUNGER","5508"
"SQUIRREL","0","1","HUNGER","5507"
"SQUIRREL","0","1","EATEN","5506"
"SQUIRREL","1","1","EATEN","5505"
"SQUIRREL","0","1","EATEN","5504"
"SQUIRREL","2","1","EATEN","5503"
"HAWK","10","1","AGE","5502"
"HAWK","5","1","HUNGER","5501"
"SQUIRREL","2","1","EATEN","5500"
"HAWK","6","1","HUNGER","5499"
"SQUIRREL","1","1","HUNGER","5498"
"SQUIRREL","0","1","HUNGER","5497"
"SQUIRREL","1","1","EATEN","5496"
"SQUIRREL","2","1","EATEN","5495"
"SQUIRREL","0","1","HUNGER","5494"
"SQUIRREL","2","1","EATEN","5493"
"SQUIRREL","0","1","HUNGER","5492"
"SQUIRREL","2","1","HUNGER","5491"
"SQUIRREL","2","1","HUNGER","5490"
"SQUIRREL","2","1","HUNGER","5489"
"HAWK","9","1","AGE","5488"
"HAWK","4","1","HUNGER","5487"
"SQUIRREL","1","1","HUNGER","5486"
"SQUIRREL","0","1","HUNGER","5485"
"HAWK","0","1","HUNGER","5484"
"SQUIRREL","2","1","EATEN","5483"
"SQUIRREL","1","1","EATEN","5482"
"HAWK","1","1","HUNGER","5481"
"HAWK","8","1","HUNGER","5480"
"SQUIRREL","2","1","HUNGER","5479"
"HAWK","4","1","HUNGER","5478"
"HAWK","6","1","HUNGER","5477"
"SQUIRREL","0","1","HUNGER","5476"
"SQUIRREL","1","1","EATEN","5475"
"HAWK","1","1","HUNGER","5474"
"SQUIRREL","1","1","EATEN","5473"
"HAWK","2","1","HUNGER","5472"
"HAWK","2","1","HUNGER","5471"
"HAWK","6","1","HUNGER","5470"
"SQUIRREL","0","1","EATEN","5469"
"HAWK","4","1","HUNGER","5468"
"SQUIRREL","2","1","HUNGER","5467"
"SQUIRREL","1","1","HUNGER","5466"
"SQUIRREL","1","1","HUNGER","5465"
"SQUIRREL","1","1","EATEN","5464"
"SQUIRREL","0","1","HUNGER","5463"
"SQUIRREL","1","1","EATEN","5462"
"HAWK","4","1","HUNGER","5461"
"SQUIRREL","0","1","HUNGER","5460"
"SQUIRREL","0","1","EATEN","5459"
"SQUIRREL","0","1","HUNGER","5458"
"SQUIRREL","2","1","EATEN","5457"
"SQUIRREL","0","1","HUNGER","5456"
"SQUIRREL","2","1","HUNGER","5455"
"HAWK","7","1","HUNGER","5454"
"SQUIRREL","1","1","HUNGER","5453"
"HAWK","9","1","HUNGER","5452"
"SQUIRREL","2","1","EATEN","5451"
"SQUIRREL","0","1","HUNGER","5450"
"HAWK","8","1","HUNGER","5449"
"HAWK","0","1","HUNGER","5448"
"SQUIRREL","1","1","HUNGER","5447"
"SQUIRREL","1","1","HUNGER","5446"
"SQUIRREL","0","1","EATEN","5445"
"HAWK","0","1","HUNGER","5444"
"SQUIRREL","1","1","EATEN","5443"
"HAWK","2","1","HUNGER","5442"
"SQUIRREL","1","1","EATEN","5441"
"SQUIRREL","0","1","HUNGER","5440"
"HAWK","2","1","HUNGER","5439"
"SQUIRREL","2","1","EATEN","5438"
"HAWK","1","1","HUNGER","5437"
"HAWK","3","1","HUNGER","5436"
"SQUIRREL","1","1","EATEN","5435"
"HAWK","4","1","HUNGER","5434"
"SQUIRREL","0","1","HUNGER","5433"
"SQUIRREL","1","1","HUNGER","5432"
"HAWK","9","1","AGE","5431"
"SQUIRREL","1","1","HUNGER","5430"
"SQUIRREL","2","1","EATEN","5429"
"HAWK","1","1","HUNGER","5428"
"SQUIRREL","2","1","EATEN","5427"
"HAWK","4","1","HUNGER","5426"
"SQUIRREL","2","1","EATEN","5425"
"SQUIRREL","1","1","EATEN","5424"
"SQUIRREL","1","1","EATEN","5423"
"SQUIRREL","1","1","EATEN","5422"
"SQUIRREL","2","1","HUNGER","5421"
"HAWK","4","1","HUNGER","5420"
"HAWK","9","1","HUNGER","5419"
"SQUIRREL","2","1","HUNGER","5418"
"HAWK","0","1","HUNGER","5417"
"HAWK","3","1","HUNGER","5416"
"SQUIRREL","1","1","HUNGER","5415"
"SQUIRREL","1","1","HUNGER","5414"
"SQUIRREL","1","1","HUNGER","5413"
"HAWK","2","1","HUNGER","5412"
"SQUIRREL","2","1","HUNGER","5411"
"HAWK","0","1","HUNGER","5410"
"HAWK","7","1","HUNGER","5409"
"HAWK","10","1","HUNGER","5408"
"SQUIRREL","0","1","HUNGER","5407"
"SQUIRREL","2","1","EATEN","5406"
"SQUIRREL","2","1","EATEN","5405"
"HAWK","2","1","HUNGER","5404"
"SQUIRREL","0","1","EATEN","5403"
"HAWK","0","1","HUNGER","5402"
"HAWK","3","1","HUNGER","5401"
"SQUIRREL","0","1","HUNGER","5400"
"SQUIRREL","1","1","HUNGER","5399"
"HAWK","2","1","HUNGER","5398"
"HAWK","8","1","HUNGER","5397"
"HAWK","0","1","HUNGER","5396"
"SQUIRREL","1","1","HUNGER","5395"
"SQUIRREL","2","1","HUNGER","5394"
"HAWK","7","1","HUNGER","5393"
"HAWK","10","1","HUNGER","5392"
"HAWK","3","1","HUNGER","5391"
"HAWK","7","1","HUNGER","5390"
"HAWK","9","1","HUNGER","5389"
"SQUIRREL","2","1","HUNGER","5388"
"SQUIRREL","0","1","HUNGER","5387"
"SQUIRREL","0","1","HUNGER","5386"
"SQUIRREL","2","1","HUNGER","5385"
"SQUIRREL","0","1","EATEN","5384"
"SQUIRREL","1","1","EATEN","5383"
"HAWK","0","1","HUNGER","5382"
"SQUIRREL","1","1","EATEN","5381"
"HAWK","6","1","HUNGER","5380"
"HAWK","10","1","HUNGER","5379"
"SQUIRREL","1","1","HUNGER","5378"
"SQUIRREL","0","1","EATEN","5377"
"SQUIRREL","2","1","HUNGER","5376"
"HAWK","10","1","HUNGER","5375"
"SQUIRREL","0","1","HUNGER","5374"
"SQUIRREL","2","1","EATEN","5373"
"HAWK","3","1","HUNGER","5372"
"SQUIRREL","0","1","HUNGER","5371"
"SQUIRREL","2","1","HUNGER","5370"
"SQUIRREL","0","1","HUNGER","5369"
"SQUIRREL","2","1","HUNGER","5368"
"SQUIRREL","0","1","HUNGER","5367"
"HAWK","8","1","HUNGER","5366"
"SQUIRREL","0","1","HUNGER","5365"
"SQUIRREL","2","1","HUNGER","5364"
"HAWK","3","1","HUNGER","5363"
"SQUIRREL","1","1","HUNGER","5362"
"SQUIRREL","2","1","HUNGER","5361"
"SQUIRREL","0","1","EATEN","5360"
"SQUIRREL","2","1","HUNGER","5359"
"SQUIRREL","2","1","EATEN","5358"
"HAWK","8","1","HUNGER","5357"
"SQUIRREL","2","1","EATEN","5356"
"SQUIRREL","0","1","HUNGER","5355"
"HAWK","1","1","HUNGER","5354"
"HAWK","9","1","HUNGER","5353"
"HAWK","9","1","HUNGER","5352"
"SQUIRREL","1","1","HUNGER","5351"
"HAWK","4","1","HUNGER","5350"
"SQUIRREL","0","1","HUNGER","5349"
"HAWK","6","1","HUNGER","5348"
"SQUIRREL","2","1","HUNGER","5347"
"HAWK","2","1","HUNGER","5346"
"SQUIRREL","1","1","EATEN","5345"
"HAWK","5","1","HUNGER","5344"
"HAWK","5","1","HUNGER","5343"
"HAWK","1","1","HUNGER","5342"
"SQUIRREL","0","1","EATEN","5341"
"SQUIRREL","1","1","EATEN","5340"
"HAWK","9","1","HUNGER","5339"
"SQUIRREL","1","1","EATEN","5338"
"SQUIRREL","2","1","EATEN","5337"
"HAWK","10","1","HUNGER","5336"
"SQUIRREL","0","1","HUNGER","5335"
"HAWK","0","1","HUNGER","5334"
"HAWK","6","1","HUNGER","5333"
"HAWK","10","1","HUNGER","5332"
"SQUIRREL","1","1","HUNGER","5331"
"SQUIRREL","1","1","HUNGER","5330"
"SQUIRREL","0","1","EATEN","5329"
"HAWK","6","1","HUNGER","5328"
"SQUIRREL","1","1","HUNGER","5327"
"SQUIRREL","1","1","EATEN","5326"
"HAWK","6","1","HUNGER","5325"
"HAWK","7","1","HUNGER","5324"
"SQUIRREL","2","1","HUNGER","5323"
"SQUIRREL","2","1","EATEN","5322"
"HAWK","8","1","HUNGER","5321"
"HAWK","3","1","HUNGER","5320"
"SQUIRREL","0","1","EATEN","5319"
"HAWK","8","1","HUNGER","5318"
"SQUIRREL","2","1","HUNGER","5317"
"SQUIRREL","0","1","HUNGER","5316"
"SQUIRREL","1","1","HUNGER","5315"
"SQUIRREL","2","1","HUNGER","5314"
"SQUIRREL","1","1","HUNGER","5313"
"SQUIRREL","1","1","HUNGER","5312"
"SQUIRREL","0","1","EATEN","5311"
"HAWK","3","1","HUNGER","5310"
"SQUIRREL","0","1","HUNGER","5309"
"SQUIRREL","0","1","EATEN","5308"
"SQUIRREL","2","1","EATEN","5307"
"SQUIRREL","1","1","HUNGER","5306"
"HAWK","7","1","HUNGER","5305"
"SQUIRREL","1","1","HUNGER","5304"
"SQUIRREL","1","1","EATEN","5303"
"SQUIRREL","0","1","HUNGER","5302"
"HAWK","1","1","HUNGER","5301"
"HAWK","3","1","HUNGER","5300"
"HAWK","3","1","HUNGER","5299"
"HAWK","7","1","HUNGER","5298"
"SQUIRREL","1","1","EATEN","5297"
"HAWK","4","1","HUNGER","5296"
"SQUIRREL","0","1","HUNGER","5295"
"SQUIRREL","2","1","EATEN","5294"
"SQUIRREL","1","1","HUNGER","5293"
"SQUIRREL","1","1","EATEN","5292"
"SQUIRREL","2","1","EATEN","5291"
"SQUIRREL","0","1","EATEN","5290"
"HAWK","5","1","HUNGER","5289"
"SQUIRREL","2","1","HUNGER","5288"
"HAWK","7","1","HUNGER","5287"
"HAWK","9","1","HUNGER","5286"
"SQUIRREL","2","1","HUNGER","5285"
"SQUIRREL","1","1","HUNGER","5284"
"HAWK","8","1","HUNGER","5283"
"SQUIRREL","0","1","EATEN","5282"
"SQUIRREL","2","1","HUNGER","5281"
"HAWK","2","1","HUNGER","5280"
"HAWK","10","1","HUNGER","5279"
"HAWK","5","1","HUNGER","5278"
"HAWK","5","1","HUNGER","5277"
"SQUIRREL","0","1","HUNGER","5276"
"HAWK","1","1","HUNGER","5275"
"HAWK","3","1","HUNGER","5274"
"SQUIRREL","2","1","HUNGER","5273"
"SQUIRREL","0","1","HUNGER","5272"
"SQUIRREL","2","1","HUNGER","5271"
"HAWK","7","1","HUNGER","5270"
